Ano-Calendário;Ocupação Principal do Declarante;Quantidade de Declarantes;Rendimentos Tributáveis;Rendimentos sujeitos a Tributação Exclusiva;Rendimentos Isentos;Dedução Previdenciária Total;Deduções Previdência Oficial;Deduções Previdenciárias RRA;Deduções Previdência Privada e FAPI;Deduções com Dependentes;Deduções com Instrução;Deduções com despesas Médicas;Dedução de Livro Caixa;Deduções  com Pensão Alimentícia Total;Deduções com Pensão Alimentícia Judicial;Deduções com Pensão Alimentícia Escritural;Deduções com Pensão Alimentícia RRA;Desconto Padrão;Base de Cálculo (RTL);Imposto Devido;Dedução de Incentivo;Imposto Devido 1;Imposto Devido RRA;Imposto Devido Total;Imposto Pago;Imposto a Pagar;Imposto a Restituir;Dívidas   e Ônus;Doações e Heranças Recebidas;Bens e Direitos;Previdência Complementar (VGBL);Valores Pagos com Previdência Complementar (PGBL);Valores Pagos com Previdência Complementar de Natureza Pública;Valores Pagos com FAPI;Despesas com Instrução;Despesas Médicas;Pensão Alimentícia Judicial;Despesas com Pensão Alimentícia Escritural;Despesas com Profissionais Liberais;Despesas com Arrendamento Rural;Outras Despesas;Doações Efetuadas
2017;Matemático, estatístico, atuário e afins;22461;1938,018376;349,3425341;433,6009597;110,4436028;79,6832812;0,15241589;30,6079057;31,82099371;23,65021388;75,47403624;0,82985886;13,9239422;12,40403552;1,50481681;0,01508987;126,9236397;1554,952088;237,3540325;0,2362722;237,1177603;0,2473479;236,6622424;246,7363652;16,2192294;26,65655827;820,0724152;49,51375415;5355,529023;44,76758515;28,75401283;1,1920737;7,09770271;69,53719028;94,64718538;12,87657651;1,56899801;5,20681663;0;29,00743084;7,78502859
2017;Analista de sist., desenv.de soft., adm.de redes e banco etc;353465;30123,75855;4829,176401;8327,240548;1433,332346;905,652434;0,58031697;527,099595;460,1136053;380,5409073;876,0157176;6,42796055;236,064867;205,1824725;30,67814472;0,20424985;2239,118292;24492,14485;3779,030521;1,78775384;3777,242768;9,36003732;3776,853286;4087,836731;127,3193818;450,1462562;8171,261836;684,1828486;87637,92522;575,6608008;438,9512618;6,42538646;174,6849943;1246,736002;1137,185979;220,3753282;33,64747043;102,144073;0,2374319;444,5152795;112,6794059
2017;Físico, químico, meteorolog., geólogo, oceanógrafo e afins;38650;4625,195645;800,7619212;1342,943053;294,3260253;173,9179485;0,0855352;120,3225416;53,79232482;43,03701893;177,1303679;1,10983597;41,159715;35,28629286;5,84261353;0,03080861;201,1442975;3813,49606;714,2377835;0,58582876;713,6519547;1,85401969;713,2697835;730,9526896;33,7247351;55,16150958;998,2240124;100,7132962;17571,89932;252,6441418;106,920496;5,26551972;28,58952624;149,1501542;211,1467873;36,90483881;6,02830663;16,57899229;0,21569413;86,7685158;54,16202441
2017;Engenheiro, arquiteto e afins;499214;55199,01759;13327,78274;31290,06856;3049,18456;1520,333468;0,97334298;1527,877748;653,4292887;583,0999151;2064,70541;68,55231194;454,0010919;384,5959979;69,13183084;0,27326314;2663,108667;45662,93635;8530,462393;8,46812111;8521,994272;20,32446895;8514,113554;8766,281609;428,7973721;740,636851;24503,2607;3573,624751;378171,4751;3035,994071;1329,121157;11,7439427;414,4135638;2250,126592;2637,982276;418,948067;84,59190079;270,2662957;2,11415538;1367,72032;1987,699671
2017;Piloto de aeronaves, comandante de embarc., oficiais de máq.;12216;2638,490585;380,7162836;603,3628758;116,7722468;48,9282406;0,00118135;67,84282484;24,23282273;21,32905048;79,27258665;1,79174398;55,75368737;48,61383096;7,13052781;0,0093286;64,26120697;2275,07724;514,0086347;0,18436796;513,8242667;0,43339612;513,3503285;527,4366525;16,51823817;32,44996277;603,9567086;60,08663447;8790,431218;87,35512092;48,90495768;0,01401802;23,27216473;82,59091993;94,06765675;49,49969224;7,22552302;7,13365144;0,0078;34,87943563;17,69395353
2017;Biólogo, biomédico e afins;58434;4415,244464;525,3373408;1136,620314;235,4721505;200,0799719;0,14031968;35,25185887;57,28513606;51,11413481;202,9164268;4,74513734;18,38771119;15,74653694;2,6190959;0,02207835;317,3441766;3527,979591;498,4719824;0,27463092;498,1973514;0,49723912;496,6725148;507,9050387;46,97256372;59,38568929;1093,939124;194,8639495;34687,61902;138,0990942;29,81745715;3,13979406;11,10056753;158,1787916;246,3397512;16,67020562;2,69569157;10,08094398;0,16215895;73,08378829;30,07744783
2017;Agrônomo e afins;37607;4417,990048;754,6492984;1868,120384;252,3616781;156,5422369;0,02582342;95,79361785;60,77629088;46,81807569;185,4089435;3,79134282;39,82240791;34,14293567;5,67920077;0,00027147;187,0193204;3641,991989;678,380221;0,82425057;677,5559704;0,72406409;675,87177;679,76882;52,23460128;57,6200551;1919,065802;238,3518661;22366,3134;200,1100873;69,16991971;0,70590537;39,1096399;136,0129137;215,6405319;36,07291315;5,85914282;15,99607774;4,6295294;139,6165191;48,93040611
2017;Profissional da educação física (exceto professor);26657;1116,157768;103,1843675;271,0240753;39,27214819;35,41348121;0,02060217;3,83806481;18,62137032;13,79629616;40,48120677;4,90144106;7,26676071;6,39257701;0,8741837;0;122,5848328;869,2337119;66,40730203;0,02676163;66,3805404;0,0340633;66,24004495;66,44526165;10,25387146;11,31612192;445,1683608;57,51548806;3594,302216;27,06548542;4,31705494;0,16392587;1,47291275;37,49213601;61,54817295;6,97637182;1,01678267;3,74981243;0;14,74049159;3,24882334
2017;Médico;366073;70656,60563;10312,2806;48448,11084;4747,284272;3522,18226;1,24383803;1223,858175;524,6524582;527,1216026;3112,06631;3937,946134;709,3564906;623,1291154;86,04687801;0,18049715;1119,018271;55979,16009;12267,49207;27,3633337;12240,12873;17,14121023;12188,38443;11083,87065;1767,781605;687,6213652;64766,93947;2370,595293;349821,122;4337,240369;1216,737964;11,08458866;173,0902455;2569,848155;3446,805291;657,0193229;94,09310555;182,8461102;3,35253655;1034,161113;1112,167435
2017;Odontólogo;195126;16434,08332;1398,330267;4522,413042;763,7524837;636,0392585;0,16875745;127,5444677;202,1981066;210,485336;832,4884666;3847,137274;89,63279315;78,57569339;11,03363233;0,02346743;644,046277;9844,342587;1216,795261;0,99119315;1215,804068;2,22416231;1205,709903;1032,283207;286,2206611;131,705875;6071,534148;964,0104929;65713,42747;615,9303041;132,5125919;1,13454668;23,66845605;692,916857;943,3816635;81,48191834;11,5516589;47,58211322;1,19050411;189,9132999;105,7035033
2017;Enfermeiro nível sup., nutricionista, farmacêutico e afins;455872;30819,50021;2758,397858;3911,360207;1517,101163;1391,043409;1,13613348;124,9216206;547,4840039;505,142677;1388,669204;22,07967134;76,16550293;66,8651525;8,99717156;0,30317887;2638,123873;24124,73411;2772,201854;0,94619379;2771,255661;4,04998762;2764,603877;2757,852947;410,1778637;406,7378235;6078,031803;541,2377402;50274,2143;449,0373105;117,7236291;5,45941679;30,06723925;1200,844963;1659,59793;68,70551818;9,21420093;50,06938593;0,06012993;264,530928;79,96785431
2017;Veterinário, patologista (veterinário) e zootecnista;47332;3513,03983;464,2477113;1479,411886;180,4728794;149,8513662;0,15158952;30,4699237;46,80732775;40,03908685;156,1205077;51,76619148;27,89650653;24,66717538;3,20116501;0,02816614;231,5291802;2778,40815;408,7976816;0,29093357;408,506748;1,2562803;408,0429563;419,0653026;34,5815723;48,0482495;1684,591651;250,0488668;16044,80895;148,5834187;26,74471831;1,53141818;10,47602534;122,8014156;190,7624585;26,29694507;3,71229143;16,18714431;4,91687597;49,49979568;56,40219402
2017;Fonoaudiólogo, fisioterapeuta, terapeuta ocupacional e afins;143355;7077,40849;623,4020615;2320,396916;299,4884817;269,111024;0,15226734;30,22519037;107,4268259;109,4301092;391,9212984;216,1078443;14,4549391;12,69560855;1,68608686;0,07324369;629,7835804;5308,795411;461,9093554;0,18814804;461,7212073;0,99912561;459,0792839;407,812344;108,7407613;64,88394539;2344,927116;503,6633255;23561,29998;210,2144703;34,79728587;1,03420821;6,49870007;304,5220141;490,3532531;13,7920453;1,79171563;18,00301938;0,28891563;88,52358848;44,12791086
2017;Advogado;336717;22216,65718;5665,592331;30361,4486;922,115889;610,5466266;0,46861221;311,1006502;258,5842839;224,477744;1087,67083;470,6650653;156,1589196;142,5203707;13,32931273;0,30923615;1447,614122;17649,37033;2699,8107;2,32539289;2697,485307;20,93840931;2704,922672;2341,520599;523,8236338;244,7846498;18366,97101;2492,70653;258053,498;2133,598796;340,4985397;4,22639001;112,0401159;934,7913708;1499,125482;172,0921517;17,00121488;149,3219185;2,88648864;683,6186066;848,5917252
2017;Sociólogo e cientista político;6037;557,816875;107,280896;275,6242653;30,92729878;25,43344454;0,03232813;5,46152611;4,96818684;4,04841976;31,89538803;0,31413679;3,48202863;3,16013743;0,3218912;0;30,69733505;451,4840811;75,68981579;0,0375941;75,65222169;0,05451588;75,36812824;77,32290261;6,42379775;8,67553621;136,7839506;105,364105;2242,033478;32,03274093;4,77281796;0,56252915;1,59953964;14,36510865;38,7064325;4,3231041;0,3302912;1,87508406;0;13,9747007;17,22807599
2017;Antropólogo e arqueólogo;1434;129,0697539;16,70533198;44,19064687;7,57290547;6,83016648;0,00577419;0,7369648;1,23237958;0,95715518;6,23683532;0,012927;0,70899108;0,62383535;0,08515573;0;7,40338887;104,9451714;17,80843839;0,01406233;17,79437606;0,00453016;17,73632358;19,02652668;0,78463592;2,11315953;28,55428174;6,10885822;386,3324075;6,00612103;0,63483235;0,09363758;0,19902578;3,71279613;7,64694849;0,63365831;0,08515573;0,39902998;0;1,76612346;1,41065604
2017;Economista, administrador, contador, auditor e afins;434924;39181,53866;9988,101063;21397,85255;2089,190646;1241,13068;0,63167172;847,4282948;547,2889242;491,608823;1575,953135;248,6645077;272,2012722;236,4074393;35,55320366;0,24062922;2207,035203;31749,59615;5283,989532;6,83622631;5277,153305;14,72630728;5271,52345;5482,97364;286,1062698;526,9910227;20419,19638;3677,654495;239275,7492;1493,803219;737,7096729;6,58593478;232,280782;1681,273736;1997,119448;258,6302883;38,85363222;163,8149789;1,40959895;727,961434;702,3154832
2017;Profissional de marketing, publicidade e da comercialização;75855;5534,754971;1193,339983;3209,641427;187,1510152;116,9999261;0,0691935;70,08189562;49,66922221;51,22758681;155,9848506;6,64520197;20,14458772;17,03522551;3,10738271;0,0019795;463,9865764;4599,94593;712,2739631;0,22442121;712,0495419;1,61707061;711,4462271;3616,882617;23,45196219;2933,703872;2521,171048;733,6234304;30080,50705;250,800218;62,58072883;0,36084162;23,44674071;228,8083289;241,2299708;20,84077255;4,04984987;20,46894758;0,18772078;122,4976515;70,32068541
2017;Psicólogo;104252;6393,718841;942,1851358;2556,17234;278,3545632;234,8286321;0,14480156;43,38112957;71,60540942;74,35937596;402,7831601;225,0488883;9,87733126;8,32724007;1,46172569;0,0883655;477,3692915;4854,320821;561,0962404;0,34051124;560,7557291;1,29795705;557,7698355;532,7177369;98,23556855;82,769984;2121,443073;813,5827137;28123,29958;317,3827515;43,80049747;0,93672756;12,25141454;240,5901288;497,6454742;8,87551743;1,53034916;24,98307919;0,12448087;104,3394075;196,2243219
2017;Geógrafo;4334;357,8568835;38,44083454;82,90716032;21,36205345;18,00038884;0,02701924;3,33464537;5,44241352;3,76644142;16,54847671;0,05709284;2,18747347;1,88910355;0,2836295;0,01474042;23,18638934;285,3065427;42,28855011;0,01813751;42,2704126;0,0305044;42,17062719;43,28743902;3,79044492;4,99494739;73,38489594;7,11129433;834,0387754;6,86583227;2,65341544;0,26584536;1,00281957;9,74360334;19,87294183;2,00710898;0,2836295;1,04567921;0,0062;5,30316788;0,60555898
2017;Historiador;4341;335,6745366;36,09639986;72,03237203;20,51796443;19,06488682;0,04965273;1,40342488;5,44651228;3,57277183;16,71040006;0,06555662;2,2139509;1,94133228;0,24280808;0,02981054;21,3245419;265,8228386;37,65361139;0,01671425;37,63689714;0,0730544;37,58447605;37,99209388;3,7946879;4,45381859;65,21335622;18,79390736;765,9178452;8,81005125;1,18672233;0,18517211;0,43961221;8,86121484;21,38598169;2,02517441;0,24945808;1,2463572;0;3,99741888;7,18244291
2017;Assistente social e economista doméstico;62884;4534,95505;441,3091363;747,1773977;256,9202218;235,1880998;0,20151615;21,5306059;73,60662054;58,34411791;251,2638726;0,8692394;3,58272769;3,18216553;0,372606;0,02795616;332,1104738;3558,257777;440,6624764;0,23970383;440,4227726;1,38452119;439,5989587;445,1921558;56,337872;62,50736143;797,2452058;119,6998064;7378,090245;78,4572849;18,37688011;1,0296697;5,90298252;139,2089903;299,5176739;3,25956576;0,37981176;13,59550384;0,0479256;38,16851781;50,65768735
2017;Filósofo;1563;124,5878143;13,21233491;21,82711859;7,41900209;6,86112438;0,02061304;0,53726467;2,07714804;1,37091912;5,68406727;0,02753312;1,64367749;1,36588597;0,27779152;0;7,70279728;98,66266993;14,40144298;0,01417609;14,38726689;0,00371244;14,36514629;15,12649642;1,10924145;1,87267844;27,38273693;4,14248565;288,6070438;2,99183974;0,44518853;0,11140128;0,10471109;3,17622498;6,7456114;1,37284424;0,29099152;0,19448496;0;1,39982711;0,72473834
2017;Jornalista e repórter;55405;4141,560788;916,4416452;1928,933609;157,9616555;116,7007102;0,13507669;41,12586859;39,68216984;35,85783062;154,6704983;2,49157483;25,59536812;23,21105417;2,37885242;0,00546153;332,9964908;3392,3052;511,1918044;0,24624889;510,9455555;2,06124355;511,2543935;540,6277674;29,70394481;61,97657955;1770,145561;251,1294814;31782,49693;177,0297102;38,8168623;1,02515903;12,41839597;145,4970092;216,0515333;36,92771745;2,82492981;19,74382088;0,04995473;74,70575631;411,0974503
2017;Sacerdote ou membro de ordens ou seitas religiosas;51230;2738,819464;88,04576959;353,7633587;128,2739227;91,00722528;0,03602396;37,23067341;74,97274451;34,42059467;163,8011235;38,72780123;3,32612852;2,48818985;0,83793867;0;236,0521589;2059,24499;195,4025684;0,07650309;195,3260653;0,06348124;195,086126;234,2091385;25,06680641;67,09177884;437,2582853;36,20485036;15891,26216;59,34003397;19,11910358;0,08571279;22,41867819;79,53958898;189,8477638;2,72524919;0,87004567;2,48903956;0,0025;14,81568713;10,01397704
2017;Tradutor, intérprete, filólogo;6645;299,0509616;76,55138132;271,5720101;9,25828743;7,42424168;0,00454;1,82950575;3,2887803;2,39832429;15,78567381;1,79119852;0,64971335;0,61382565;0,0319877;0,0039;30,49398531;235,3849986;24,60046523;0,01995259;24,58051264;0,03884367;24,52232729;23,2653493;3,87185094;4,04849733;140,7936749;75,22405274;2538,549331;28,06461065;1,95842965;0,07056964;0,61990394;8,95657284;23,69117462;0,68947635;0,11330157;1,62430479;0;10,33194199;13,29509933
2017;Bibliotecário, documentalista, arquivólogo, museólogo;15705;1425,131361;178,2783613;281,5939903;85,56243828;73,63949673;0,0454684;11,87747315;15,35174476;11,46198436;79,15140528;0,08592319;2,18645737;2,01280063;0,15014537;0,02351137;89,7782244;1141,553183;172,6346827;0,07146737;172,5632153;0,94535058;172,8967711;181,7972612;12,16406973;21,32665592;252,0178671;69,57333006;2956,814057;52,11452358;9,60753715;2,02682539;3,70506218;30,20858386;96,18273681;2,06653757;0,15014537;5,20082094;0;17,55263649;6,56371168
2017;Escritor, crítico, redator;5256;373,5705132;92,03822718;350,442221;10,54112441;7,54797785;0,03273425;2,96041231;2,41934199;2,09775579;13,92083421;0,34333852;1,38993271;1,20214218;0,18779053;0;28,44540656;314,412779;52,24173183;0,00217388;52,23955795;0,02175616;52,13019935;54,36525028;2,94452069;5,60425189;103,4921536;69,19009863;6509,023237;75,23466897;3,2697916;0,03402878;0,55461911;9,41139123;19,93586716;1,3722616;0,24577283;1,25550246;0;7,92389842;18,12654226
2017;Locutor, comentarista;3479;182,5806111;27,98443027;74,70259291;7,42133067;6,80016759;0,00323857;0,61792451;4,57064072;2,36750942;8,04601697;0,17281759;2,71893494;2,43952468;0,27941026;0;16,4730883;140,8102724;13,69535952;0,01113679;13,68422273;0,07847212;13,73448494;12,90924745;2,53272884;1,71274376;46,68345636;3,39781896;767,0378083;10,57009482;0,4088482;0,00997239;0,32250167;5,99501215;10,19207683;2,61526542;0,40319919;0,81133713;0;1,50653476;1,56446021
2017;Ator, diretor de espetáculos;4684;412,2827523;148,7175744;548,9637013;8,50807619;3,96184558;0,0004092;4,54582141;1,46009166;1,15333137;11,42001168;0,47933903;1,90164447;1,68265856;0,21898591;0;16,95783253;370,4024253;80,02863172;0,04668231;79,98194941;0,17131323;80,04931814;81,96670374;2,62466951;5,01715194;183,9607412;62,55712817;4666,754101;40,73476454;5,00081813;0,00868126;1,2059398;8,8520944;18,47548105;2,22759222;0,23688703;2,66197969;0;11,87649702;24,22033548
2017;Cantor e compositor;3212;131,0240162;36,55107203;250,8913209;1,68836533;1,33844249;0;0,34992284;1,05138879;0,59565672;6,03482267;0,4212831;2,11961891;2,08981891;0,0298;0;13,54779792;105,5650828;12,52473377;0,02102352;12,50371025;0,09197213;12,55623566;12,88151549;2,04959135;2,51116302;157,4523266;11,05115825;1663,828416;18,18806317;0,49637967;0,0282071;0,02646998;3,29945883;8,77404103;3,44956745;0,14920077;0,79872483;0;23,30580914;1,80196048
2017;Músico, arranjador, regente de orquestra ou coral;12510;621,2406293;113,3550887;329,0428059;26,42067298;23,40205694;0,06328641;2,95532963;9,90193604;6,26105975;28,56831644;1,72477508;6,11742021;5,38375661;0,72730807;0,00635553;54,18291207;488,0635367;55,3692268;0,03944475;55,32978205;0,07173674;55,22734036;55,02169366;7,26798156;8,07927255;240,9385156;58,17228234;3535,102324;44,65441552;3,21006164;0,19670082;0,52978185;20,42214055;36,5961882;6,01959603;0,87689298;2,69856482;0;19,91591402;4,40723817
2017;Desenhista industrial, escultor, pintor artístico e afins;32543;1421,245844;278,737026;1235,805921;40,03971963;34,05923416;0,05070027;5,9297852;15,89899377;11,35593637;49,62994732;2,3275838;5,69570191;4,67676191;1,00948556;0,00945444;163,7302125;1132,567749;111,6471278;0,0308453;111,6162825;0,48296533;111,8320205;121,9930313;9,05286098;21,56348659;652,2397526;339,8585583;8623,919033;86,25308074;7,55174848;0,20624848;2,25191431;43,65316539;79,74476189;5,40909797;1,1095644;6,90192411;0;28,09126157;41,97611708
2017;Cenógrafo, decorador de interiores;2135;86,80869685;28,27163335;118,7173387;1,6753946;1,38014526;0;0,29524934;0,71210004;0,5228769;4,57378947;0,44830963;0,53355502;0,50785021;0,02570481;0;9,2151081;69,12756309;7,53138401;0,00318539;7,52819862;0,00486976;7,4952656;7,32248016;1,169845;1,13584614;62,77073671;47,88806654;1358,532288;19,13240801;0,8790257;0,01144322;0,05984127;2,27516233;7,62824324;0,57546468;0,03132681;0,94592842;0;2,89430539;2,03585565
2017;Empresário e produtor de espetáculos;5772;156,2311008;50,55766231;330,8692066;2,55671776;2,33269829;0;0,22401947;1,70953217;1,0950945;4,88197236;0,758961;0,51432372;0,49032372;0,024;0;21,20690936;123,5075899;7,99331277;0,00401705;7,98929572;0,00068691;7,94499472;7,15265695;1,82088382;1,35231489;118,0062439;94,11376703;1539,588956;15,4611976;0,48547592;0,00156189;0,08618166;4,74022566;8,20909375;0,68193502;0,024;0,89040852;0,1113;5,83812167;3,64534555
2017;Outros profissionais do espetáculo e das artes;18276;935,4946869;204,465805;817,1276272;29,44167267;23,00306758;0,02015332;6,41845177;10,66609316;7,79953106;34,37366534;1,63260653;5,43827193;4,65188867;0,77721296;0,0091703;87,57859881;758,5642474;97,11441514;0,02816707;97,08624807;0,40300174;97,2666659;103,8017026;6,69408221;14,21363759;384,7843391;237,5051706;5568,261845;83,08290804;7,06763737;0,2124184;1,46254345;28,98831562;51,78333162;5,24908518;0,77845664;4,20501911;0;19,78859598;55,64231265
2017;Professor na educação infantil;337705;17372,60848;1452,651022;1207,51133;784,4935331;770,7738859;1,14192826;12,57771894;472,4547951;276,792675;699,2961114;1,95871054;8,40678056;7,13251958;0,98537188;0,2888891;1781,881038;13347,32484;952,0934487;0,1640989;951,9293498;1,60314348;951,5634153;1054,398853;146,222954;249,6957635;63100,05202;202,9338482;16834,79903;116,8339268;13,80729445;0,37558878;2,66293783;536,899033;878,1741314;7,5282523;1,00239239;14,05394876;0,045384;78,85114289;35,7473859
2017;Professor do ensino fundamental;1089189;65970,00582;5621,088819;5084,225877;3236,253849;3164,646326;5,39930505;66,20821764;1933,765702;1144,417519;3054,598021;6,48268907;148,7345964;132,017884;15,82122192;0,89549049;5975,532719;50470,22072;4519,39341;1,28092288;4518,112488;11,344348;4518,373768;4512,757106;942,1157381;939,4453349;7974,515;622,8811312;80519,9859;545,2616375;70,49646168;2,03955806;12,24844856;2119,083276;3788,343604;135,1650241;16,1437269;54,23077142;0,72015179;283,6279659;136,4749646
2017;Professor do ensino médio;527344;36803,28934;3407,038898;4125,838878;1924,124253;1856,608724;3,62733333;63,88819571;859,3346256;609,5685084;2001,693598;5,36928504;182,475577;161,7855711;19,98260985;0,70739603;2943,230039;28277,49346;3117,977612;1,23889292;3116,738719;6,10303895;3112,977013;2944,082092;659,7258346;497,0173559;5527,202525;480,3359489;52188,24957;438,2519758;65,20505057;5,58712895;11,56649247;1173,839561;2423,441472;171,9336897;20,44303159;42,38775996;0,45312106;201,0721528;118,3571982
2017;Professor do ensino profissional;52294;5005,990686;479,2379997;612,6624966;346,0712439;317,015464;0,52345166;28,53232823;88,0571997;65,98994381;231,7928942;2,05812478;40,76505046;34,94720949;5,79499272;0,02284825;248,4194029;3982,836826;630,5065828;0,24508945;630,2614934;2,19344178;630,5821887;660,0607354;38,12459319;68,24982999;1159,995696;75,91753715;9124,104444;75,81725136;23,90837012;9,93193779;5,25750522;149,9159583;273,6339967;35,72090537;5,999587;10,49765557;0,02997;54,50352608;15,13944333
2017;Professor do ensino superior;237063;33097,16109;3836,796049;6798,259815;2370,622423;2089,273144;1,46772674;279,8815522;355,6683342;294,8194807;1742,144562;50,63310334;264,8756909;227,9560189;36,58247388;0,33719813;1080,374609;26938,02289;5136,629424;4,29150469;5132,33792;8,03418191;5117,77568;5185,326857;374,2781404;444,5242463;7576,47961;925,9048642;92736,47106;1139,745392;238,0555027;48,51368423;52,96242279;887,0476527;1948,176808;233,931573;37,70835784;88,10535073;0,58629244;464,0028817;269,3160468
2017;Instrutor e professor de escolas livres;58384;2461,952682;323,1685165;766,6380701;90,69245879;82,01124103;0,12742363;8,55379413;42,4909857;29,82331535;99,87625358;20,44964954;11,4449093;9,72822143;1,71668787;0;270,117795;1897,057315;139,6159665;0,03639628;139,5795702;0,96073792;140,0568444;139,8904458;26,79133458;28,90594959;864,6191721;220,4584221;8671,163564;86,09166417;9,33914786;0,199543;2,92678845;77,00585221;135,875989;10,94484484;1,95931425;8,57433006;0,02;31,16997662;15,14314747
2017;Pedagogo, orientador educacional;145893;10287,79275;1033,352523;1369,024442;516,5022759;488,8716808;0,71147841;26,91911671;204,6005254;149,9588716;558,6673482;4,81670811;17,37033288;14,98332565;2,21407629;0,17293094;803,4617126;8032,414971;950,8527845;0,37350892;950,4792756;2,45718087;949,3803798;950,5941311;144,8539364;147,1851669;1659,801911;192,1691577;16263,7949;166,9993666;26,68701018;0,79870943;6,58570655;320,7256205;693,8416334;15,40891769;2,28305878;20,0073688;0,19269863;75,3727373;309,7486081
2017;Técnico em ciências físicas e químicas;23010;1687,215229;209,1728277;256,2826989;110,1919762;69,9038664;0,06371238;40,22439746;43,32780173;31,84731066;61,95628839;0,22283724;17,70784152;15,54320362;2,11639957;0,04823833;110,2551526;1311,70602;164,9341481;0,11606425;164,8180838;1,04641424;165,5185737;172,5722368;12,9122269;19,98463878;311,2058233;14,55236857;3216,682879;31,33635701;33,11613131;0,37731186;11,92860419;69,73186471;73,57998362;15,8318789;2,12267785;5,99894332;0;16,15464024;5,28004626
2017;Técnico em constr. civil, edificações e obras de infra-est.;27138;1451,40457;153,9249362;313,6675621;79,8415682;61,94261823;0,09342838;17,80552159;44,49352596;28,41855869;56,8819721;2,88728076;15,35546927;13,2110639;2,06563571;0,07876966;113,301734;1110,224461;108,4658131;0,06481171;108,4010014;0,45308999;108,6265175;119,4952859;11,4016401;22,53952292;344,6173515;16,06913854;3511,380336;31,12672534;13,53988914;0,08930693;6,53286203;67,8662744;68,61857581;13,76976965;2,15274737;4,29641884;0;18,75648146;5,98614186
2017;Técnico em eletro-eletrônica e fotônica;70866;5535,258617;753,1106882;998,6223087;394,1863183;237,9524551;0,26258353;155,9712796;175,7152026;130,9607227;220,4230444;2,00203899;81,35061759;69,85740952;11,4460873;0,04712077;282,6202558;4248,000417;576,1015699;0,40326781;575,6983021;2,59798873;577,2054689;607,2682221;44,8289574;75,43011083;1046,566638;48,14569352;33861,71008;94,46257713;115,7951927;0,9417239;55,84150705;295,1607804;259,443218;71,640673;11,83896672;29,62173739;0;50,80162729;15,11199907
2017;Técnico em metalmecânica;30487;2393,346959;303,2761078;321,0330436;162,8585701;104,4987596;0,12265098;58,23715949;78,89000909;62,37431758;91,4623842;0,24839541;33,6884895;29,19635896;4,4232253;0,06890524;125,4663849;1838,358408;247,0004323;0,1153072;246,8851251;0,35551593;246,9237834;264,6020747;16,02171771;33,85917923;421,2851925;13,43685735;4966,133352;37,54567243;47,20794727;0,12379446;15,99578356;130,758405;102,9429595;29,79912503;4,60684133;6,7780327;0,011244;17,82261132;6,94157475
2017;Técnico em mineralogia e geologia;2950;235,053859;40,1763708;47,23461849;17,19358497;11,34104929;0,00860852;5,84392716;8,51294664;7,43716834;11,05176319;0,09669035;3,33436934;2,97590498;0,35846436;0;9,83676729;177,5905688;23,68117601;0,01086691;23,6703091;0,19332102;23,79187112;25,51803733;2,19452102;3,9353846;100,2448094;1,88392788;26755,75727;5,23565487;4,50100344;0,01661296;2,06006936;13,0953511;12,1410541;3,00986454;0,35846436;0,4259592;0;2,15441012;0,47942245
2017;Técnico em informática;55527;3104,112873;369,8416808;700,9921992;164,1693184;124,1538707;0,15166584;39,86378183;77,05936394;51,0276358;123,3040346;1,17409384;31,973462;28,51937157;3,42946387;0,02462656;253,180335;2402,224629;252,6325949;0,1197169;252,512878;0,57005681;252,5105685;269,7925001;22,00101388;39,90212199;720,5316594;66,31325645;7220,310364;54,00900488;27,76058667;0,84893775;17,46494457;120,5041246;151,5363567;30,23331328;3,5676777;8,31373949;0,002885;33,74961094;13,40197696
2017;Desenhista técnico e modelista;13459;761,5487607;99,88708481;180,6327842;33,2487946;27,39092816;0,04520663;5,81265981;17,84065888;12,2595632;27,88233528;0,11444514;6,79048713;5,94035599;0,85013114;0;68,59903922;594,8134373;62,29828918;0,02427814;62,27401104;0,02029052;62,22333825;66,46397903;6,02391314;10,56549629;194,4371701;14,79846717;2416,626874;18,38821954;4,52678579;0,02612473;2,87028194;32,30847701;35,39100552;6,31993375;0,90262114;1,91600744;0;7,3449232;2,85450373
2017;Outros técnicos nível médio ciências fís., quím., engenharia;73746;5459,161893;660,1400682;884,2519046;360,7371178;221,0033913;0,18285873;139,5508678;148,2478553;111,7147514;196,1680238;4,64438733;64,11454789;56,59190497;7,48780672;0,0348362;332,2983309;4241,236879;557,4693005;0,35933635;557,1099642;1,68843646;557,8319466;591,9597921;37,74546663;73,03322888;1215,972094;53,94897546;11630,37831;89,04458046;113,6350042;0,50777945;39,70939456;254,1377967;247,1933871;58,4591005;7,75441479;18,32894269;0,02396;57,12025248;13,49086796
2017;Técnico em biologia;2508;152,096261;14,56819709;22,6722498;7,59746729;6,84705218;0,00052104;0,74989407;3,1624612;2,28115231;7,33904073;0,0514612;1,03828335;0,89741118;0,14087217;0;13,91146367;116,7149312;10,96965002;0,00068767;10,96896235;0,02601336;10,97276211;11,54986816;1,56273403;2,14582889;29,77292989;2,47614158;225,682826;3,36947621;0,49974123;0,19204488;0,29329095;4,73160213;9,48810874;0,96281137;0,14087217;0,63930635;0;1,51054106;0,62659367
