Ano-Calendário;Tipo de Formulário de Declaração;Município;Quantidade de Declarantes;Rendimentos Tributáveis;Rendimentos sujeitos a Tributação Exclusiva;Rendimentos Isentos;Dedução Previdenciária Total;Deduções Previdência Oficial;Deduções Previdenciárias RRA;Deduções Previdência Privada e FAPI;Deduções com Dependentes;Deduções com Instrução;Deduções com despesas Médicas;Dedução de Livro Caixa;Deduções  com Pensão Alimentícia Total;Deduções com Pensão Alimentícia Judicial;Deduções com Pensão Alimentícia Escritural;Deduções com Pensão Alimentícia RRA;Desconto Padrão;Base de Cálculo (RTL);Imposto Devido;Dedução de Incentivo;Imposto Devido 1;Imposto Devido RRA;Imposto Devido Total;Imposto Pago;Imposto a Pagar;Imposto a Restituir;Dívidas   e Ônus;Doações e Heranças Recebidas;Bens e Direitos;Previdência Complementar (VGBL);Valores Pagos com Previdência Complementar (PGBL);Valores Pagos com Previdência Complementar de Natureza Pública;Valores Pagos com FAPI;Despesas com Instrução;Despesas Médicas;Pensão Alimentícia Judicial;Despesas com Pensão Alimentícia Escritural;Despesas com Profissionais Liberais;Despesas com Arrendamento Rural;Outras Despesas;Doações Efetuadas
2020;modelo completo;Campo Grande - RN;90;4,76931516;0,2998379;0,81215404;0,38806294;0,37140911;0;0,01665383;0,16380576;0,03336068;0,20894421;0,08489377;0,15203746;0,13203746;0,02;0;0;3,73821034;0,47844531;0;0,47844531;0,00129724;0,47974255;0,43432237;0,0986471;0,05322692;1,69861311;0;5,5310882;0,05627662;0,00936867;0,01123624;0,00144989;0,04005576;0,21308277;0,13270275;0,02;0,00473677;0;0,01190352;0,000415
2020;modelo completo;Campo Grande do Piauí - PI;52;2,52729842;0,15587071;0,65847859;0,25817219;0,23815077;0;0,02002142;0,12740448;0,06761205;0,1859817;0;0,05676592;0,05676592;0;0;0;1,83136208;0,14932407;0;0,14932407;0;0,14932407;0,13681261;0,04766024;0,03514878;0,5121251;0;3,15453541;0;0,02;0;0,00002142;0,10769635;0,1859817;0,05945088;0;0;0;0,02013404;0
2020;modelo completo;Campo Largo - PR;7384;471,0585722;59,79892997;176,1405377;45,24679426;37,99051317;0,00645706;7,24982403;18,73257451;9,74710275;31,22416676;8,21682287;7,17765587;6,32621364;0,85144223;0;0;350,7134552;43,67643237;0,1278153;43,54861707;0,3303575;43,87897457;46,29865401;3,53644366;5,9561231;156,3638314;7,28073622;1865,898133;12,67687894;5,96061428;0,11995506;1,76693605;22,48474165;32,16566247;6,49439952;0,85144223;2,32002069;0,004;3,08417261;2,70947464
2020;modelo completo;Campo Largo do Piauí - PI;68;2,51079505;0,08767955;0,23794111;0,26487209;0,26487209;0;0;0,16835692;0,0310155;0,09532317;0;0,02215;0,02215;0;0;0;1,92907737;0,15426278;0;0,15426278;0;0,15426278;0,1260651;0,04750798;0,0193103;0;0;0,2800433;0;0;0;0;0,04859572;0,09532417;0,02215;0;0;0;0,0007052;0
2020;modelo completo;Campo Limpo Paulista - SP;5846;310,8207474;34,68783464;101,1992399;26,88780899;24,79954024;0,02787727;2,06039148;15,4609963;8,77812834;25,4143899;2,07792059;6,05426365;5,3515764;0,70268725;0;0;226,1472396;22,62688285;0,00896284;22,61792001;0,0676277;22,68554771;25,41819103;2,00251082;4,73515414;53,23175561;12,83524506;896,8969576;8,11177878;1,51241092;0,02495449;0,76866359;15,66817037;26,32946717;5,37665391;0,70268725;1,40639285;0;2,68027529;1,64400444
2020;modelo completo;Campo Limpo de Goiás - GO;149;9,37869596;0,60375569;2,43703488;0,80415946;0,77631015;0;0,02784931;0,35718757;0,24802505;0,78093405;0,28110433;0,05411533;0,04334486;0,01077047;0;0;6,85317017;0,78540826;0,00096523;0,78444303;0,00226726;0,78671029;0,77436643;0,14304356;0,1306997;2,64537155;0,3539763;15,7819167;0,00003929;0,02063742;0;0,00721189;0,35050072;0,78155501;0,04334486;0,01077047;0;0;0,15143259;0
2020;modelo completo;Campo Magro - PR;907;43,5749128;5,35327097;10,01640236;4,10873256;3,74476754;0,01870155;0,34526347;2,38717327;0,67358976;3,15359876;0,35150963;0,4504485;0,35525594;0,09519256;0;0;32,44986032;2,86857318;0,0080264;2,86054678;0,00034713;2,86089391;3,09281066;0,36038822;0,59230497;9,19848161;0,055;151,0107847;0,46093454;0,33258351;0,02137716;0,0705137;1,35577913;3,25594638;0,38175594;0,09519256;0,15000161;0;0,27435598;0,35
2020;modelo completo;Campo Maior - PI;1696;113,455615;9,1473752;18,79149343;11,11688985;10,49355387;0,00000908;0,6233269;3,60522171;2,67116934;10,32251575;0,10807441;1,46684444;1,32644457;0,14038113;0,00001874;0;84,16489952;10,26469337;0,00470754;10,25998583;0,02288441;10,28287024;9,94552569;1,84424251;1,50689796;12,50223061;0;107,836216;0,73294343;0,5281802;0,02018005;0,91006685;4,31375972;10,43598253;1,33857108;0,14038113;0,02496951;0;0,16021932;0,18434
2020;modelo completo;Campo Mourão - PR;7022;608,7802011;74,62957757;370,7764562;49,02188165;42,71129493;0,01097283;6,29961389;16,44235657;8,55013918;45,64524946;11,11195589;5,34902748;4,57169756;0,77533892;0,001991;0;472,6595909;76,52884184;1,2119598;75,31688204;0,22453493;75,54141697;64,0579454;18,27524945;6,79177788;366,9783126;27,90802223;5588,070925;19,01613262;5,10938756;0,22063272;1,593073;19,31404604;46,95190627;4,77669189;0,77659383;2,34940593;0,204092;7,79120687;17,669578
2020;modelo completo;Campo Novo - RS;227;13,58911106;1,39853415;3,44673671;1,1349801;1,02278138;0;0,11219872;0,49369236;0,16068265;1,01844026;0,47140436;0,31065771;0,28273731;0,0279204;0;0;9,99925362;1,2894912;0,0002283;1,2892629;0,00004084;1,28930374;1,13809567;0,28421702;0,13300895;3,54377754;0,09;53,10964551;0,67484321;0,09950205;0,01777572;0,02573473;0,35752406;1,01998149;0,28273731;0,0279204;0,05401888;0;0,028212;0,00094
2020;modelo completo;Campo Novo de Rondônia - RO;166;7,92786731;0,45215616;1,16687563;0,74280772;0,73157643;0;0,01123129;0,48758458;0,06961803;0,54217734;0,18176731;0,0858491;0,0840491;0,0018;0;0;5,81806323;0,45020618;0,00064274;0,44956344;0;0,44956344;0,47896459;0,07312973;0,10253088;2,94578259;0;28,85931462;0,02008974;0,01444636;0;0;0,13100902;0,5475462;0,08645947;0,0018;0;0;0,0001;0,009906
2020;modelo completo;Campo Novo do Parecis - MT;3063;238,1962361;36,36853065;161,7237861;18,19870849;17,21430048;0,00585666;0,97855135;8,79123389;3,99652909;18,02058709;6,35624478;3,6198233;3,38336377;0,23645953;0;0;179,2131094;25,6273816;0,41738194;25,20999966;0;25,20999966;19,78085058;9,80424008;4,375091;271,8910929;9,5481416;1036,243827;3,55706411;0,73839512;0,03653129;0,25188077;5,66773076;18,55041664;3,39185372;0,23645953;0,10387143;0,2145;0,77836009;5,03657004
2020;modelo completo;Campo Redondo - RN;98;6,81789676;0,50319557;0,66154482;0,64357894;0,6369868;0;0,00659214;0,35946264;0,11791615;0,33805912;0;0,03854051;0,03854051;0;0;0;5,3203394;0,68910441;0,00041845;0,68868596;0;0,68868596;0,57361621;0,18219045;0,0671207;0,60688002;0;4,81083362;0,00625183;0,00515494;0;0,0014372;0,13906449;0,33805912;0,08590767;0;0;0;0,00021;0
2020;modelo completo;Campo Verde - MT;2916;237,2825625;44,11581034;334,8875644;17,02208826;15,73570132;0;1,28638694;8,14211216;3,44899497;15,10085419;4,0444907;2,15188687;1,84825026;0,30363661;0;0;187,3721353;30,5811871;0,36200911;30,21917799;0,03622527;30,25540326;19,88458516;13,22205464;2,85123654;334,0161455;5,09415507;1861,286026;11,95814556;0,97748032;0,01164402;0,35190161;7,24213913;16,03515634;1,92402351;0,30723661;0,13272284;2,11314204;0,77696189;9,90418632
2020;modelo completo;Campo do Brito - SE;419;36,55366309;3,0171178;4,35611972;3,72784863;3,49475778;0;0,23309085;0,87818088;0,59084548;2,93596007;0,1255439;0,5698096;0,54258174;0,02722786;0;0;27,72547453;4,24264562;0,01194984;4,23069578;0;4,23069578;4,06886792;0,52280624;0,36097838;6,41567767;0,21765;45,2260934;0,16898135;0,24378658;0;0,00559296;0,82037969;3,00702132;0,54455878;0,02722786;0,01722349;0;0,05907046;0,0006
2020;modelo completo;Campo do Meio - MG;166;7,35162344;0,68774419;3,61510252;0,59184725;0,5444925;0;0,04735475;0,38448852;0,12950173;0,67183461;0,01176821;0,09118361;0,0590806;0,03210301;0;0;5,47099951;0,46242803;0,00004114;0,46238689;0;0,46238689;0,52995589;0,04993541;0,11750441;1,86081264;0,05;24,00942477;0,33293401;0,03969981;0,00034782;0,012658;0,33157944;0,70895084;0,0590806;0,03210301;0,002669;0,0740755;0,01854829;0,00302
2020;modelo completo;Campo do Tenente - PR;194;9,62092159;0,64557317;3,40534466;0,9257717;0,89053018;0;0,03524152;0,54494107;0,19369511;0,53196162;0,05700035;0,25939438;0,22235977;0,03703461;0;0;7,10815736;0,64548553;0;0,64548553;0;0,64548553;0,69144988;0,0655111;0,11147545;3,49287867;0,25;25,88191569;0,29387261;0,03441512;0;0,0008264;0,38761092;0,56864207;0,22368136;0,03909055;0,01001045;0;0,0318;0,01
2020;modelo completo;Campos Altos - MG;405;24,14050407;4,21835376;12,42592475;1,95807856;1,70673594;0;0,25134262;0,77580228;0,25101431;1,78942665;0,34742598;0,56267996;0,46279996;0,09988;0;0;18,45607633;2,57696018;0,00169236;2,57526782;0,0011226;2,57639042;2,25500916;0,55991094;0,23852968;14,41000817;0;118,9484341;1,8735837;0,24651107;0;0,02997839;0,72416125;1,81846943;0,46279996;0,09988;0,0235713;0;0,12971893;0,0492175
2020;modelo completo;Campos Belos - GO;786;57,67181189;5,66958641;12,09140029;5,56827135;5,16279993;0,00253209;0,40293933;2,20643992;0,72738259;4,78025892;0,32052153;0,67625063;0,5950871;0,08116353;0;0;43,39268695;5,73934387;0,00160997;5,7377339;0,01128384;5,74901774;6,11535189;0,59958111;0,96591526;12,87995435;1,41531384;109,2619965;0,90086742;0,33452851;0,03961074;0,06066879;1,19953806;7,91038947;0,59842673;0,08116353;0,31805721;0;0,27142167;0,302853
2020;modelo completo;Campos Borges - RS;145;6,87086309;1,07063999;2,15884455;0,65548193;0,57213688;0;0,08334505;0,32533644;0,0470315;0,51541237;0,06170179;0,13052729;0,10324471;0,02728258;0;0;5,13537177;0,45827402;0;0,45827402;0;0,45827402;0,44828812;0,08003516;0,07004926;2,54769846;0;25,24420501;0,00196177;0,06350711;0;0,01983794;0,15134273;0,53897648;0,10324471;0,02728258;0,0015;0,03;0,51522784;0
2020;modelo completo;Campos Gerais - MG;672;38,29731643;4,54453845;16,89707564;2,902458;2,43951022;0,00008883;0,46285895;1,15941108;0,72991059;2,30833486;1,68811825;0,4733543;0,3430743;0,13028;0;0;29,03572935;3,91005113;0,0018344;3,90821673;0,00056118;3,90877791;3,3543554;0,88351114;0,32908863;13,02475527;0,2691;149,620374;0,30078666;0,51905464;0,03357311;0,05551335;2,28354641;2,34598323;0,34399175;0,13028;0,25245148;0;0,61015713;0,017488
2020;modelo completo;Campos Lindos - TO;153;7,03382559;0,42305993;1,38641447;0,63102758;0,62954231;0;0,00148527;0,60122536;0,04956004;0,21367982;0,45977007;0,06291387;0,05931387;0,0036;0;0;5,01564885;0,3433409;0;0,3433409;0;0,3433409;0,35175582;0,06555923;0,07397415;1,68074598;0,80603736;28,27556381;0,01231112;0;0;0,00148527;0,06386188;0,22059769;0,05931387;0,0036;0;0;0,0001332;0
2020;modelo completo;Campos Novos - SC;1839;140,3971768;17,84936629;82,29735686;11,64445502;9,39989069;0,00050077;2,24406356;4,57789077;2,50471928;8,78611234;5,41298577;1,92369546;1,67618713;0,24750833;0;0;105,5473181;14,89039771;0,09260341;14,7977943;0,05642271;14,85421701;12,61585493;3,82087264;1,58251056;67,13786232;5,75782204;727,2834317;4,18648923;1,57740234;0,02298205;0,76259733;5,51002761;9,04412673;1,68671203;0,24810333;0,50548189;0,42216;1,92031965;1,76293402
2020;modelo completo;Campos Novos Paulista - SP;100;4,82081729;0,82007931;2,58222832;0,41711176;0,36646137;0;0,05065039;0,22524287;0,0668664;0,35171895;0,005;0,05580405;0,05580405;0;0;0;3,69907326;0,38270721;0;0,38270721;0;0,38270721;0,41553571;0,0353204;0,0681489;8,35774478;0;26,5039552;0,01250408;0,04103452;0;0,0149804;0,13994014;0,35931105;0,05580405;0;0,00135736;0;0,03463627;0,1992
2020;modelo completo;Campos Sales - CE;397;24,87060778;1,81695861;4,1114366;2,26766782;2,09734412;0,00387704;0,16644666;0,9896598;0,71223002;1,72610467;0,03931095;0,6761559;0,6569559;0,0192;0;0;18,45947862;2,2317134;0,00133401;2,23037939;0,00542342;2,23580281;2,26732488;0,27323637;0,30475844;1,98556581;0;39,13192082;2,13425278;0,13274738;0,00320919;0,03298329;1,10182461;1,76155472;0,6569559;0,0192;0;0;0,04074746;0,002
2020;modelo completo;Campos Verdes - GO;69;3,84008256;0,29216651;0,62980268;0,37695763;0,37087689;0;0,00608074;0,22068276;0,05891849;0,42521749;0,05762672;0,03878377;0,03383377;0,00495;0;0;2,6618957;0,24186842;0,00021601;0,24165241;0;0,24165241;0,26704391;0,05770136;0,08309286;0,23891035;0;4,12698412;0;0;0;0,00608074;0,07988654;0,42667225;0,0388923;0,00495;0;0;0,0012;0
2020;modelo completo;Campos de Júlio - MT;697;36,87410807;3,24405214;17,32405282;3,34632406;3,2409194;0;0,10540466;1,98428888;1,04881524;2,79681709;0,26464398;0,82369559;0,76536002;0,05833557;0;0;26,60952323;2,30895314;0,01295067;2,29600247;0;2,29600247;2,63808287;0,58464699;0,92672739;12,58620888;0,13207429;151,0164535;0,39898606;0,08335929;0;0,02204537;1,94002401;2,88067572;0,80684004;0,05833557;0,04156416;0;0,10271834;0,1162
2020;modelo completo;Campos do Jordão - SP;2073;143,2267135;29,58354988;69,70401105;11,74520225;9,81332576;0,00115866;1,93071783;3,86042732;1,7444813;12,22682371;3,93507156;2,15320308;1,85141885;0,26031267;0,04147156;0;107,5615043;16,55979815;0,0209046;16,53889355;0,01052467;16,54941822;16,73188948;1,64730301;1,82977427;67,78579583;17,17159474;847,2138776;10,43643975;1,65822901;0,17061234;0,28443213;4,06869626;13,03416902;2,20521517;0,34457411;0,68641641;0;3,52985695;5,85351249
2020;modelo completo;Campos dos Goytacazes - RJ;31193;3046,477233;308,8791346;772,2331131;273,511289;212,0882492;0,10042861;61,32261119;69,39522916;55,10201396;221,8843551;34,15702503;52,45979425;47,58985383;4,6916211;0,17831932;0;2339,967526;404,884754;0,37901407;404,5057399;1,58292985;406,0886698;404,8606033;38,69506642;37,46699997;649,832959;31,15960478;9525,510251;92,64931428;54,07809457;1,49696397;12,15358823;136,1162542;232,6850623;49,28719547;4,85085114;9,92425569;0,06935;17,69634373;11,68802939
2020;modelo completo;Camutanga - PE;114;11,47483509;0,56043572;6,84225018;1,16051646;0,68810293;0;0,47241353;0,35718756;0,11448516;0,39995354;0;0,060918;0,056118;0,0048;0;0;9,38177437;1,7234163;0;1,7234163;0;1,7234163;0,80892743;0,9879641;0,07347523;0,42882174;0;24,87776129;0;0,46224242;0;0,012;0,21043053;0,40054116;0,056118;0,0048;0;0;0,00186249;0
2020;modelo completo;Cana Verde - MG;99;3,85633417;0,24030545;0,82051538;0,34054108;0,31751799;0;0,02302309;0,24115848;0,14926895;0,28885938;0,05871438;0,0683159;0,0495854;0,0187305;0;0;2,709476;0,17313259;0,0000154;0,17311719;0;0,17311719;0,21882638;0,01712071;0,0628299;1,18194582;0;12,74139511;0;0,01924753;0;0,00500982;0,29939867;0,29095586;0,0495854;0,0187305;0;0;0;0,00012
2020;modelo completo;Canabrava do Norte - MT;140;5,20567455;0,33735063;0,85187312;0,50128584;0,49890738;0;0,00237846;0,40645243;0,07482721;0,26972404;0;0,08180838;0,08180838;0;0;0;3,87157665;0,25929302;0;0,25929302;0;0,25929302;0,34701263;0,00499655;0,09271616;0,61754518;0;61,77290466;0,00228127;0,00237846;0;0;0,08931445;0,2762691;0,14180838;0;0;0;0,0113;0
2020;modelo completo;Cananéia - SP;361;23,10367974;2,47465146;5,32887885;2,03865793;1,88869725;0,00682167;0,14313901;0,7505801;0,24299607;1,55909817;0,37362096;0,73185652;0,65879969;0,07305683;0;0;17,40686999;2,30474149;0,0021091;2,30263239;0,00045098;2,30308337;2,44164728;0,17183632;0,31040023;4,58392013;0,093;60,91908055;0,55912257;0,18605485;0,00634098;0,03399759;0,5278065;1,71967926;0,66011328;0,07305683;0,08402859;0;0,11226861;0,15187608
2020;modelo completo;Canapi - AL;131;5,37435734;0,40218802;0,37409852;0,5467572;0,53127737;0;0,01547983;0,47094156;0,10580041;0,38013849;0;0,02797222;0,02197222;0,006;0;0;3,84274746;0,16648649;0;0,16648649;0;0,16648649;0,27676818;0,0228433;0,13312499;0,12355279;0;0,88685185;0;0,00741302;0;0,00806681;0,13989696;0,38051849;0,02197222;0,006;0;0;0,003243;0,002
2020;modelo completo;Canarana - BA;317;14,05379635;0,99711732;2,75547929;1,32114461;1,2957312;0,0019964;0,02341701;1,1034148;0,31845961;0,74355314;0;0,06443763;0,04283763;0,0216;0;0;10,50278656;0,89322498;0;0,89322498;0;0,89322498;1,01366874;0,09134572;0,21178948;0,43305282;0;7,5952357;0,01864575;0,01690275;0;0,00651426;0,54411891;0,75614098;0,06497747;0,0216;0;0;0,01782189;0
2020;modelo completo;Canarana - MT;1207;82,07709585;10,37872165;83,62704292;6,53114263;5,84858611;0,00003493;0,68252159;2,83063846;1,36377134;5,38731418;4,86088597;0,78353255;0,75479255;0,02874;0;0;60,31981072;8,52473438;0,00404636;8,52068802;0,0005071;8,52119512;8,63098823;1,09291707;1,20271018;79,85032851;2,53532253;551,0214188;1,84465447;0,59933288;0,00195971;0,13342048;2,58126767;5,55900562;0,75594694;0,02874;0,14961177;0;3,80209548;3,13776933
2020;modelo completo;Canas - SP;174;8,97457056;0,81138849;2,06641831;0,85823811;0,75792489;0;0,10031322;0,45729108;0,18261411;0,72094437;0,28997889;0,26097231;0,21582847;0,04514384;0;0;6,20453169;0,50458125;0;0,50458125;0,00019587;0,50477712;0,56229568;0,06723536;0,12475392;2,16108224;0,228;24,70890423;0,18747375;0,0939998;0;0,00730674;0,35402925;0,83397021;0,22418845;0,04514384;0,000666;0;0,03747682;0,30437011
2020;modelo completo;Canavieira - PI;28;1,59531469;0,08577439;0,27910001;0,16540033;0,16540033;0;0;0,0796278;0,01790961;0,09174394;0;0,03768496;0,03768496;0;0;0;1,20294805;0,12675939;0;0,12675939;0;0,12675939;0,12151215;0,02196005;0,01671281;0;0;0,36277104;0;0;0;0;0,04243686;0,09174394;0,03768496;0;0;0;0;0
2020;modelo completo;Canavieiras - BA;601;34,53399675;3,72695207;10,68026301;3,23837493;3,01505796;0,01376444;0,20955253;1,08364669;0,69756908;2,67609841;0,25296746;0,71046293;0,65589656;0,05456637;0;0;25,87487725;3,43628522;0,00347714;3,43280808;0,05078225;3,48359033;3,79031308;0,29524476;0,60196751;8,80022293;0,45931319;71,79877898;0,6689612;0,14939236;0,00359988;0,09120203;1,61441269;2,84111436;0,67588958;0,05456637;0,06322666;0;0,10819039;0,18088585
2020;modelo completo;Canaã - MG;84;3,99416906;0,27513153;1,615707;0,34293098;0,30127696;0;0,04165402;0,1914153;0,03809164;0,38457327;0,04069894;0,0376666;0,0376666;0;0;0;2,95879233;0,27196827;0,00102026;0,27094801;0;0,27094801;0,27278096;0,03710904;0,03894199;0,95595455;0,08;12,51861544;0,02798356;0,00262528;0,0077932;0,06814323;0,07386484;0,38997171;0,0376666;0,0084;0;0;0,00916787;0
2020;modelo completo;Canaã dos Carajás - PA;5404;320,7721681;43,27679002;35,02899641;28,83965366;24,77052936;0;4,0691243;16,15088782;19,93781011;27,02432548;1,87952104;4,84150597;4,49430816;0,34719781;0;0;222,098464;21,92183932;0,0027549;21,91908442;0;21,91908442;29,54324487;0,69463312;8,31879357;22,85138796;0,23622537;469,223716;0,64173426;1,75776421;0;2,38914793;28,31062633;27,17004019;4,49876109;0,34719781;0,05592169;0;1,1052222;0,073588
2020;modelo completo;Candeal - BA;138;5,51819266;0,44380928;0,8821274;0,50152875;0,47045263;0,00057306;0,03050306;0,22978308;0,10018633;0,51476726;0,00530352;0,14922042;0,14922042;0;0;0;4,0174033;0,36210056;0,0005;0,36160056;0,00005087;0,36165143;0,41256421;0,04601088;0,09692366;0,66360597;0,15;3,66495604;0;0,01041232;0;0,02298358;0,16539593;0,51685226;0,14922042;0;0,0018;0;0,00587532;0
2020;modelo completo;Candeias - BA;4657;217,1057218;18,20585539;30,85236547;19,57960873;17,52213727;0,01175084;2,04572062;9,90264343;11,36590669;18,51312192;0,07100863;3,16783508;2,841135;0,3182252;0,00847488;0;154,5055974;13,21081853;0,00648527;13,20433326;0,01770685;13,22204011;17,45507201;1,30497743;5,53800933;5,03630762;0;90,09879657;0,51121121;1,36063239;0,00843127;0,74018497;15,95962465;19,13463851;2,89050781;0,32818408;0,18538988;0;0,39849436;0,03856574
2020;modelo completo;Candeias - MG;305;20,08317427;2,05730126;4,65491338;1,6883061;1,45332023;0,00010561;0,23488026;0,72098336;0,37186818;1,45121517;0,79707021;0,39175281;0,35628321;0,0354696;0;0;14,66197844;1,95132951;0,00615871;1,9451708;0,00873627;1,95390707;2,14745052;0,11445498;0,30799843;5,03521567;0,053;67,80825534;0,3458656;0,19489466;0;0,04243586;0,52989315;1,45859021;0,37454391;0,0354696;0,00110328;0;0,11496543;0,000516
2020;modelo completo;Candeias do Jamari - RO;572;29,2099112;2,85700705;6,42121628;2,61274839;2,49027212;0,0002282;0,12224807;1,50804346;0,37121489;1,95552496;0,2832208;1,12473607;1,04001493;0,08472114;0;0;21,35442263;1,92092389;0,00009357;1,92083032;0;1,92083032;2,26175924;0,18812976;0,52905868;3,06588909;0,15;29,04800203;0,0071589;0,11077466;0,00007223;0,03927619;0,61713756;2,0047152;1,09899064;0,08472114;0,01652558;0;0,06273683;0
2020;modelo completo;Candelária - RS;909;66,07895655;7,00631267;21,24716379;6,27003517;5,27468738;0,00031514;0,99503265;1,88569358;1,19577926;4,6515351;1,86929921;1,25652746;1,09963251;0,15689495;0;0;48,95008677;6,89847199;0,03361217;6,86485982;0,01812166;6,88298148;6,69872461;1,01348578;0,82922891;21,79853548;2,28215017;217,3396996;1,21742001;0,91459015;0,01639147;0,19905905;2,38576972;4,7446692;1,11858114;0,19010648;0,19035053;0;0,34491463;0,2196642
2020;modelo completo;Candiba - BA;145;10,29690355;1,00992263;0,92122496;1,02927186;0,95764906;0,00041125;0,07121155;0,4663914;0,2026663;0,80017637;0,1855948;0,01508985;0,01088985;0,0042;0;0;7,59771297;0,96710574;0,00043667;0,96666907;0;0,96666907;1,01306921;0,11751171;0,16391185;1,71307704;0;24,95169514;0,55872;0,06984784;0;0,00261689;1,35248453;0,80168441;0,01088985;0,0042;0,006607;0;0,01264728;0,1
2020;modelo completo;Candiota - RS;679;41,88162518;6,60890901;9,53815784;3,64166554;2,60206341;0,05635414;0,98324799;1,75852176;0,75097079;3,86033218;0,03118575;1,52707236;1,41360595;0,11346641;0;0;30,3118768;3,48913017;0,01403621;3,47509396;0,17541512;3,65050908;3,81626551;0,49557625;0,66133268;2,98033644;0,32268452;94,37755494;0,42196081;0,46296685;0;0,57185722;1,09711908;3,93769047;1,42814129;0,11346641;1,10818457;0;0,2298132;0,07219486
2020;modelo completo;Candói - PR;538;26,99727328;2,08500842;7,25735401;2,43834962;2,29111484;0;0,14723478;1,51444977;0,4739497;2,24116438;0,62872322;0,52893344;0,51395192;0,01498152;0;0;19,17170315;1,55983376;0,01226227;1,54757149;0,00232192;1,54989341;1,77045114;0,18745801;0,40801574;12,44820123;0,27057;129,5100661;0,23611344;0,11909136;0;0,04310627;0,75479393;2,24628166;0,51395192;0,01498152;0,0178455;0;0,046073;0,00226135
2020;modelo completo;Canela - RS;2772;223,4648669;47,6301823;113,6289161;19,10526317;16,40684257;0,00036821;2,69805239;5,38054509;3,48478717;17,93415359;5,38429576;3,99459966;3,41841705;0,57605261;0,00013;0;168,1812224;26,21609012;0,09499096;26,12109916;0,27900813;26,4001073;26,45304274;2,69834152;2,75127696;107,1641131;6,40499483;1293,371434;10,2069277;2,04432894;0,02072583;0,96964934;6,89727564;19,04248971;3,53966527;0,62185325;2,30215359;0;2,51024569;2,276898
2020;modelo completo;Canelinha - SC;292;15,28916551;1,39021503;3,02359703;1,30050923;1,27174335;0;0,02876588;0,74520142;0,27548283;1,27043881;0,23261406;0,26341233;0,21004233;0,05337;0;0;11,20150683;1,0646931;0,00004176;1,06465134;0,0015362;1,06618754;1,18311401;0,11179259;0,22871906;5,11510957;0;36,28344862;0,04004009;0,02464813;0;0,00411775;0,45629885;1,27276873;0,21004233;0,05337;0,05495839;0;0,03473423;0,30059646
2020;modelo completo;Canguaretama - RN;460;25,14176118;1,66251103;6,51945013;2,17505036;2,02550651;0;0,14954385;1,40599944;0,70377913;1,51554962;0,36858276;0,41393858;0,33085644;0,08308214;0;0;18,55886129;1,873475;0,00393584;1,86953916;0,00280806;1,87234722;1,73944935;0,39984773;0,26694986;2,27464264;0,233215;59,32795182;0,43927027;0,0918889;0,00445764;0,06007026;1,01432171;1,56364055;0,34632235;0,14399885;0,02535215;0;0,08508739;0,102205
2020;modelo completo;Canguçu - RS;1245;79,4954587;9,43405679;29,70275194;7,00499114;6,29761796;0,01946243;0,68791075;3,02334581;0,9830764;5,55080327;3,21846897;1,55954948;1,38038368;0,1791658;0;0;58,15522363;7,0228363;0,04110017;6,98173613;0,01351551;6,99525164;7,0784201;0,9022984;0,98546686;14,62155967;2,84558345;313,2406422;2,75921288;0,34366632;0,0219431;0,37791557;1,90403022;5,63256201;1,38138825;0,18115318;0,12549678;0,10293991;0,239629;1,37906428
2020;modelo completo;Canhoba - SE;28;1,92662104;0,13755855;0,16074777;0,17385384;0,16307371;0;0,01078013;0,07052748;0,04470716;0,1277692;0;0,02520116;0,02520116;0;0;0;1,4845622;0,19113248;0;0,19113248;0;0,19113248;0,17955167;0,02933857;0,01775776;0,06041564;0;2,37302262;0;0,01062617;0;0,00015396;0,06732442;0,1277692;0,02520116;0;0;0;0;0
2020;modelo completo;Canhotinho - PE;221;14,21754848;0,88693252;1,85983547;1,331424;1,27284122;0;0,05858278;0,55966968;0,31237196;1,04850081;0;0,21254009;0,17393205;0,03860804;0;0;10,75304194;1,24600972;0,00197705;1,24403267;0;1,24403267;1,22763241;0,21738486;0,2009846;1,41259901;0,024;11,8734785;0,15838771;0,03882609;0;0,02339237;0,48416468;1,04850081;0,17393205;0,03860804;0,00015;0;0,01088857;0,15418
2020;modelo completo;Canindé - CE;1165;71,5279316;5,75077333;8,11544794;6,78871205;6,401997;0,0006052;0,38610985;3,26296472;2,46788729;5,54424156;0,41565343;2,07752641;1,94867713;0,12884928;0;0;50,97094614;4,83854046;0,00247823;4,83606223;0,00010278;4,83616501;5,7692324;0,51668973;1,44975712;6,29112112;0;70,05898578;0,17969677;0,32060606;0,00474119;0,0817832;3,28423637;5,62137981;1,97714635;0,12884928;0,01001198;0;0,13917736;0,000048
2020;modelo completo;Canindé de São Francisco - SE;423;30,05580979;2,60248504;3,36687634;2,46516251;2,3828892;0;0,08227331;1,08976332;0,66998486;1,76009463;0,09422402;0,61939734;0,56287407;0,05652327;0;0;23,35718311;3,33532439;0,00411009;3,3312143;0,00972013;3,34093443;2,87752412;0,76439281;0,3009825;2,39577006;0;22,90103562;0,3534053;0,07656934;0;0,00570397;0,94852321;1,76973429;0,57607407;0,05652327;0,11231753;0;0,02946156;0,0055
