Ano-Calendário;Faixa de Doações e Heranças;Quantidade de Declarantes;Rendimentos Tributáveis;Rendimentos sujeitos a Tributação Exclusiva;Rendimentos Isentos;Dedução Previdenciária Total;Deduções Previdência Oficial;Deduções Previdenciárias RRA;Deduções Previdência Privada e FAPI;Deduções com Dependentes;Deduções com Instrução;Deduções com despesas Médicas;Dedução de Livro Caixa;Deduções  com Pensão Alimentícia Total;Deduções com Pensão Alimentícia Judicial;Deduções com Pensão Alimentícia Escritural;Deduções com Pensão Alimentícia RRA;Desconto Padrão;Base de Cálculo (RTL);Imposto Devido;Dedução de Incentivo;Imposto Devido 1;Imposto Devido RRA;Imposto Devido Total;Imposto Pago;Imposto a Pagar;Imposto a Restituir;Dívidas   e Ônus;Doações e Heranças Recebidas;Bens e Direitos;Previdência Complementar (VGBL);Valores Pagos com Previdência Complementar (PGBL);Valores Pagos com Previdência Complementar de Natureza Pública;Valores Pagos com FAPI;Despesas com Instrução;Despesas Médicas;Pensão Alimentícia Judicial;Despesas com Pensão Alimentícia Escritural;Despesas com Profissionais Liberais;Despesas com Arrendamento Rural;Outras Despesas;Doações Efetuadas
2016;De 300 a 400 mil;10638;1088,286172;663,6642567;5042,840295;51,18924543;33,56377142;0,0245479;17,60092611;8,49017183;7,41672771;52,9368262;26,90844048;8,10960679;7,19815116;0,91145563;0;46,63331666;886,601837;170,2938557;0,6395944;169,6542613;0,54935522;169,3895642;149,8739371;28,78455753;12,06322211;917,5524315;3630,746168;18708,65072;268,0472563;19,4406473;0,18560423;3,14807088;38,75054383;71,59889415;9,3008252;0,98367734;21,72205745;0,062475;50,87934486;141,1711432
2016;De 400 a 500 mil;6764;768,8752269;359,9348303;3976,398678;31,93323371;21,61061182;0,0070587;10,31556319;5,45832371;4,85749066;35,08709643;11,72909445;6,51057237;5,72416345;0,78640892;0;28,66153319;644,6378824;130,8420089;0,73020993;130,111799;0,56823169;130,1349083;111,5582494;25,07425698;7,82088387;913,5841215;2987,727768;13342,20607;239,3768699;12,18917236;0,1529439;1,80421442;25,33824173;48,4796266;7,23364881;0,91317688;15,40596618;0,0624;57,08095241;96,27389749
2016;De 500 a 600 mil;4672;501,0092709;605,2693708;3268,195173;21,25259212;14,27753223;0,00290653;6,97215336;3,73172001;3,14494146;24,7182666;9,29444776;4,42578838;3,89046816;0,53532022;0;19,65753999;414,7839746;82,32552784;0,21044654;82,1150813;0,16631187;81,88912613;68,28438367;17,92815608;5,43131273;519,9742018;2518,122794;12272,21878;230,6888695;7,88680054;0,05152991;1,45166082;16,38832246;33,64033568;4,62277867;0,597801;9,90276853;0,060616;36,42616021;126,8181541
2016;De 600 a 800 mil;5515;663,2107491;481,253823;4858,743855;28,63790803;17,2401888;0,00535545;11,39236378;4,10958399;3,67782199;29,74756379;22,78404879;4,28067473;3,47992541;0,80074932;0;24,62587635;545,3472715;111,9102012;0,23474272;111,6754585;0,44506547;111,6557266;97,73072712;18,66927141;7,04466779;1022,572515;3785,772666;17687,86719;267,8174765;11,81675511;0,13488305;2,31197397;20,9773879;40,51822306;4,1665495;0,80074932;16,19743105;0,53474738;50,88404579;190,2093604
2016;De 800 mil a 1 milhão;3223;424,8889599;381,5794186;3651,676086;15,36372179;9,4604762;0,00544691;5,89779868;2,44903711;2,06970446;18,87799797;3,68906731;2,42605733;2,15857793;0,2674794;0;14,76474571;365,2486282;77,87114527;0,34193284;77,52921243;0,13861757;77,37288266;63,82802136;15,93014247;3,47770949;538,7646555;2860,136159;11863,888;161,8003492;7,43008563;0,03833689;1,02809936;12,92444014;26,14292307;2,80330583;0,2738794;18,21928159;1,3880608;49,47650516;168,9065383
2016;De 1 a 1,2 milhão;2398;324,6516865;296,7714561;3300,478952;12,13821287;7,46799942;0,00630829;4,66390516;1,89060519;1,78190197;14,39556405;10,81404331;2,0996759;1,83541108;0,26426482;0;10,69020344;270,8414798;58,05975803;0,25088352;57,80887451;0,11806523;57,70331155;48,57709644;11,4247782;3,44245044;681,135379;2585,234749;12168,82646;152,8760161;5,87862782;0,01967387;0,56082826;11,02873839;21,35976083;2,06479633;0,28826842;8,26171182;0,14293607;29,79896411;103,8515703
2016;De 1,2 a 1,4 milhão;1494;217,8912889;231,901109;2380,202282;9,897319;4,49704257;0,00078689;5,39948954;1,17513701;1,03388884;10,41212906;11,84706122;1,16195154;0,95944167;0,20250987;0;6,5150117;175,8487905;38,11374943;0,07949163;38,0342578;0,12719553;38,00653735;31,81592889;8,24683892;2,52808309;302,1553183;1924,509708;9970,912857;134,5804117;6,06922107;0,03991768;0,54925839;6,67978989;13,8317647;1,00964442;0,26696598;6,93003183;0,40283863;18,39885496;85,4059827
2016;De 1,4 a 1,6 milhão;1166;139,0352854;249,847551;2419,742583;6,00239257;3,83778292;0,00554367;2,15906598;0,96803064;0,85358537;7,36970539;1,19289251;1,29037409;1,27597409;0,0144;0;4,9727283;116,3855765;23,89633474;0,05187645;23,84445829;0,04197096;23,75918797;19,25954651;5,51117649;1,56883168;263,9856152;1743,452862;8322,210355;114,0441481;2,1420412;0,00850083;0,29712986;6,07263534;10,66869625;1,41692486;0,024;5,09299161;0,09636;14,0922585;71,59426987
2016;De 1,6 a 1,8 milhão;852;118,8619912;149,0285314;1677,04338;4,29408425;2,80686779;0,01283357;1,47438289;0,62109684;0,53060521;5,33867281;1,1769792;0,59108341;0,46997093;0,12111248;0;3,7529416;102,5565279;22,34195354;0,06627141;22,27568213;0,09268556;22,27593823;17,61116908;5,35877355;1,1172379;270,3191138;1440,543232;4856,024117;76,96229493;1,78766429;0,00067253;0,19856603;3,88501963;8,1859624;1,00871183;0,1485834;3,77146547;0,36345594;10,95806669;47,51103168
2016;De 1,8 a 2 milhões;601;109,3259663;74,54355407;1365,92113;2,62811673;1,86306743;0,00219377;0,76285553;0,46304808;0,39437129;4,57436515;1,28696093;0,43085752;0,37102237;0,05983515;0;2,58252722;96,96571938;22,66067838;0,0611198;22,59955858;0,03360045;22,57457968;19,33183212;3,64387893;0,73001309;130,4861471;1139,866832;4136,695976;72,32310721;0,76646799;0,00479988;0,12499347;2,62630106;6,52224903;0,64647805;0,09983515;1,55435322;0;11,98655428;34,63947744
2016;De 2 a 2,5 milhões;1187;191,169092;340,9979048;3288,835111;5,31745732;3,30649923;0;2,01095809;1,07766778;0,96636973;9,59643776;1,78702711;1,74150692;1,5853371;0,15616982;0;5,05986796;165,6227574;37,61853959;0,08037451;37,53816508;0,0288195;37,42672758;31,02383419;7,14609551;1,7126123;407,5051022;2622,818631;12588,28807;136,8278427;1,70081212;0,00895374;0,8830157;7,30420725;13,53094506;2,61297817;0,21884342;4,98771233;0,49464944;21,55402275;124,0030866
2016;De 2,5 a 3 milhões;662;115,7445818;252,2596279;2095,769932;3,43508192;1,58538921;0,00003173;1,84966098;0,55966968;0,53329711;5,07535578;4,3662783;0,54985408;0,42216008;0,127694;0;3,0448326;98,18021232;22,30226752;0,05221476;22,25005276;0,03649345;22,22138386;18,4961041;3,80505388;1,02729426;282,1971651;1800,536582;7498,961525;77,66186674;1,87293071;0;0,29506346;4,60168234;8,81276781;0,76377588;0,127694;5,36155823;0;25,72667238;296,8453724
2016;De 3 a 3,5 milhões;499;109,1234986;270,878451;1957,850311;2,25663784;1,25400065;0,00017445;1,00246274;0,48466656;0,42001382;4,99378653;0,7749861;0,22609929;0,22609929;0;0;2,02860304;97,93870541;23,51264082;0,14225758;23,37038324;0,01310328;23,31598769;17,05363599;6,51214646;0,66350614;365,6729344;1605,758986;6452,204207;110,5106527;1,04115786;0,00293847;0,07005146;3,28222592;7,43605481;0,22631206;0;6,22631298;0,0258759;19,87946143;52,68667044
2016;De 3,5 a 4 milhões;304;72,0300926;105,7365196;1338,511283;1,92655795;0,9205176;0,00013791;1,00590244;0,29121024;0,28078844;3,11594472;0,89576616;0,42016376;0,40037687;0,01978689;0;1,41690468;63,68275665;15,29054129;0,02641086;15,26413043;0,00498684;15,22554457;13,45622825;2,09524951;0,4544982;317,0143259;1126,225198;8391,341781;51,46006953;0,91198437;0;0,17556697;2,75663287;4,26237995;0,49205099;0,01978689;3,23864589;0,06399999;2,16561344;37,5916293
2016;De 4 a 4,5 milhões;259;47,45522978;115,052667;1442,800027;1,33522951;0,91459965;0,00693376;0,4136961;0,21749442;0,22974505;2,32331844;0,14887595;0,65810444;0,4454236;0,21268084;0;1,23344634;41,30901563;9,4329841;0,0408151;9,392169;0,00956562;9,36705723;7,72001617;1,97127376;0,56455224;194,8673222;1092,878745;4869,397723;101,3133709;0,37732319;0;0,07794721;1,57628305;3,4209756;0,4454236;0,27896336;0,8278515;0,30335142;11,42309599;56,80995566
2016;De 4,5 a 5 milhões;220;58,63875812;63,26131159;1247,690871;1,48716747;0,43856284;0;1,04860463;0,21087376;0,16382809;2,14761626;0,48130029;0,66576618;0,66576618;0;0;0,83505723;52,64714884;13,05109464;0,00078931;13,05030533;0;13,0176079;9,29813712;4,01915006;0,50778252;101,9625717;1041,420554;4290,920732;28,49810801;1,03446377;0,02139172;0,01303098;1,30234701;2,99303745;1,04592618;0;0,83205997;0,41976208;14,54665844;14,5581831
2016;Acima de 5 milhões;1605;532,7710437;5010,215714;41888,41916;15,95292515;3,51885612;0,00142313;12,4326459;1,76349681;1,63696291;15,67631824;1,30010047;5,52590227;5,33594739;0,18995488;0;6,28978241;484,6255555;123,2791202;1,99305137;121,2860688;0,00249132;121,0611477;100,7695809;23,66600966;5,21060472;3513,609903;32254,81653;113643,1849;498,6921738;13,95353663;0,00209564;0,84818107;17,75447276;29,028157;16,09810353;0,40638563;64,67131356;0,005;462,3162202;4078,729156
